#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
161.59397624   4.43996759   0.00000000
161.59397624   4.30763524   0.00000000
162.09397624   4.30763524   0.00000000
162.09397624   4.17123349   0.00000000
162.59397624   4.17123349   0.00000000
162.59397624   4.03104473   0.00000000
163.09397624   4.03104473   0.00000000
163.09397624   3.88734003   0.00000000
163.59397624   3.88734003   0.00000000
163.59397624   3.74038933   0.00000000
164.09397624   3.74038933   0.00000000
164.09397624   3.59047336   0.00000000
164.59397624   3.59047336   0.00000000
164.59397624   3.43789651   0.00000000
165.09397624   3.43789651   0.00000000
165.09397624   3.28299984   0.00000000
165.59397624   3.28299984   0.00000000
165.59397624   3.12617307   0.00000000
166.09397624   3.12617307   0.00000000
166.09397624   2.96786461   0.00000000
166.59397624   2.96786461   0.00000000
166.59397624   2.80858851   0.00000000
167.09397624   2.80858851   0.00000000
167.09397624   2.64892765   0.00000000
167.59397624   2.64892765   0.00000000
167.59397624   2.48953230   0.00000000
168.09397624   2.48953230   0.00000000
168.09397624   2.33111412   0.00000000
168.59397624   2.33111412   0.00000000
168.59397624   2.17443529   0.00000000
169.09397624   2.17443529   0.00000000
169.09397624   2.02029344   0.00000000
169.59397624   2.02029344   0.00000000
169.59397624   1.86950294   0.00000000
170.09397624   1.86950294   0.00000000
170.09397624   1.72287369   0.00000000
170.59397624   1.72287369   0.00000000
170.59397624   1.58118841   0.00000000
171.09397624   1.58118841   0.00000000
171.09397624   1.44518002   0.00000000
171.59397624   1.44518002   0.00000000
171.59397624   1.31551011   0.00000000
172.09397624   1.31551011   0.00000000
172.09397624   1.19274997   0.00000000
172.59397624   1.19274997   0.00000000
172.59397624   1.07736506   0.00000000
173.09397624   1.07736506   0.00000000
173.09397624   0.96970383   0.00000000
173.59397624   0.96970383   0.00000000
173.59397624   0.86999128   0.00000000
174.09397624   0.86999128   0.00000000
174.09397624   0.77832753   0.00000000
174.59397624   0.77832753   0.00000000
174.59397624   0.69469121   0.00000000
175.09397624   0.69469121   0.00000000
175.09397624   0.61894735   0.00000000
175.59397624   0.61894735   0.00000000
175.59397624   0.55085896   0.00000000
176.09397624   0.55085896   0.00000000
176.09397624   0.49010176   0.00000000
176.59397624   0.49010176   0.00000000
176.59397624   0.43628083   0.00000000
177.09397624   0.43628083   0.00000000
177.09397624   0.38894858   0.00000000
177.59397624   0.38894858   0.00000000
177.59397624   0.34762289   0.00000000
178.09397624   0.34762289   0.00000000
178.09397624   0.31180477   0.00000000
178.59397624   0.31180477   0.00000000
178.59397624   0.28099487   0.00000000
179.09397624   0.28099487   0.00000000
179.09397624   0.25470831   0.00000000
179.59397624   0.25470831   0.00000000
179.59397624   0.23248756   0.00000000
180.09397624   0.23248756   0.00000000
180.09397624   0.21391317   0.00000000
180.59397624   0.21391317   0.00000000
180.59397624   0.19861251   0.00000000
181.09397624   0.19861251   0.00000000
181.09397624   0.18626644   0.00000000
181.59397624   0.18626644   0.00000000
181.59397624   0.17661430   0.00000000
182.09397624   0.17661430   0.00000000
182.09397624   0.16945751   0.00000000
182.59397624   0.16945751   0.00000000
182.59397624   0.16466188   0.00000000
183.09397624   0.16466188   0.00000000
183.09397624   0.16215922   0.00000000
183.59397624   0.16215922   0.00000000
183.59397624   0.16194816   0.00000000
184.09397624   0.16194816   0.00000000
184.09397624   0.16409448   0.00000000
184.59397624   0.16409448   0.00000000
184.59397624   0.16873103   0.00000000
185.09397624   0.16873103   0.00000000
185.09397624   0.17605706   0.00000000
185.59397624   0.17605706   0.00000000
185.59397624   0.18633694   0.00000000
186.09397624   0.18633694   0.00000000
186.09397624   0.19989794   0.00000000
186.59397624   0.19989794   0.00000000
186.59397624   0.21712681   0.00000000
187.09397624   0.21712681   0.00000000
187.09397624   0.23846489   0.00000000
187.59397624   0.23846489   0.00000000
187.59397624   0.26440128   0.00000000
188.09397624   0.26440128   0.00000000
188.09397624   0.29546391   0.00000000
188.59397624   0.29546391   0.00000000
188.59397624   0.33220826   0.00000000
189.09397624   0.33220826   0.00000000
189.09397624   0.37520368   0.00000000
189.59397624   0.37520368   0.00000000
189.59397624   0.42501729   0.00000000
190.09397624   0.42501729   0.00000000
190.09397624   0.48219595   0.00000000
190.59397624   0.48219595   0.00000000
190.59397624   0.54724649   0.00000000
191.09397624   0.54724649   0.00000000
191.09397624   0.62061510   0.00000000
191.59397624   0.62061510   0.00000000
191.59397624   0.70266661   0.00000000
192.09397624   0.70266661   0.00000000
192.09397624   0.79366460   0.00000000
192.59397624   0.79366460   0.00000000
192.59397624   0.89375352   0.00000000
193.09397624   0.89375352   0.00000000
193.09397624   1.00294376   0.00000000
193.59397624   1.00294376   0.00000000
193.59397624   1.12110081   0.00000000
194.09397624   1.12110081   0.00000000
194.09397624   1.24793917   0.00000000
194.59397624   1.24793917   0.00000000
194.59397624   1.38302192   0.00000000
195.09397624   1.38302192   0.00000000
195.09397624   1.52576603   0.00000000
195.59397624   1.52576603   0.00000000
195.59397624   1.67545356   0.00000000
196.09397624   1.67545356   0.00000000
196.09397624   1.83124840   0.00000000
196.59397624   1.83124840   0.00000000
196.59397624   1.99221780   0.00000000
197.09397624   1.99221780   0.00000000
197.09397624   2.15735765   0.00000000
197.59397624   2.15735765   0.00000000
197.59397624   2.32562030   0.00000000
198.09397624   2.32562030   0.00000000
198.09397624   2.49594341   0.00000000
198.59397624   2.49594341   0.00000000
198.59397624   2.66727831   0.00000000
199.09397624   2.66727831   0.00000000
199.09397624   2.83861640   0.00000000
199.59397624   2.83861640   0.00000000
199.59397624   3.00901226   0.00000000
200.09397624   3.00901226   0.00000000
200.09397624   3.17760233   0.00000000
200.59397624   3.17760233   0.00000000
200.59397624   3.34361848   0.00000000
201.09397624   3.34361848   0.00000000
201.09397624   3.50639598   0.00000000
201.59397624   3.50639598   0.00000000
201.59397624   3.66537591   0.00000000
202.09397624   3.66537591   0.00000000
202.09397624   3.82010243   0.00000000
202.59397624   3.82010243   0.00000000
202.59397624   3.97021546   0.00000000
203.09397624   3.97021546   0.00000000
203.09397624   4.11543994   0.00000000
203.59397624   4.11543994   0.00000000
203.59397624   4.25557264   0.00000000
204.09397624   4.25557264   0.00000000
204.09397624   4.39046781   0.00000000
204.59397624   4.39046781   0.00000000
204.59397624   4.52002284   0.00000000
205.09397624   4.52002284   0.00000000
205.09397624   4.64416504   0.00000000
205.59397624   4.64416504   0.00000000
205.59397624   4.76284036   0.00000000
206.09397624   4.76284036   0.00000000
206.09397624   4.87600469   0.00000000
206.59397624   4.87600469   0.00000000
206.59397624   4.98361819   0.00000000
207.09397624   4.98361819   0.00000000
207.09397624   5.08564257   0.00000000
207.59397624   5.08564257   0.00000000
207.59397624   5.18204128   0.00000000
208.09397624   5.18204128   0.00000000
208.09397624   5.27278206   0.00000000
208.59397624   5.27278206   0.00000000
208.59397624   5.35784149   0.00000000
209.09397624   5.35784149   0.00000000
209.09397624   5.43721055   0.00000000
209.59397624   5.43721055   0.00000000
209.59397624   5.51090083   0.00000000
210.09397624   5.51090083   0.00000000
210.09397624   5.57895038   0.00000000
210.59397624   5.57895038   0.00000000
210.59397624   5.64142886   0.00000000
211.09397624   5.64142886   0.00000000
211.09397624   5.69844134   0.00000000
211.59397624   5.69844134   0.00000000
211.59397624   5.75013049   0.00000000
212.09397624   5.75013049   0.00000000
212.09397624   5.79667691   0.00000000
212.59397624   5.79667691   0.00000000
212.59397624   5.83829778   0.00000000
213.09397624   5.83829778   0.00000000
213.09397624   5.87524363   0.00000000
213.59397624   5.87524363   0.00000000
213.59397624   5.90779382   0.00000000
214.09397624   5.90779382   0.00000000
214.09397624   5.93625084   0.00000000
214.59397624   5.93625084   0.00000000
214.59397624   5.96093378   0.00000000
215.09397624   5.96093378   0.00000000
215.09397624   5.98217159   0.00000000
215.59397624   5.98217159   0.00000000
215.59397624   6.00029621   0.00000000
216.09397624   6.00029621   0.00000000
216.09397624   6.01563612   0.00000000
216.59397624   6.01563612   0.00000000
216.59397624   6.02851051   0.00000000
217.09397624   6.02851051   0.00000000
217.09397624   6.03922422   0.00000000
217.59397624   6.03922422   0.00000000
217.59397624   6.04806375   0.00000000
218.09397624   6.04806375   0.00000000
218.09397624   6.05529416   0.00000000
218.59397624   6.05529416   0.00000000
218.59397624   6.06115710   0.00000000
219.09397624   6.06115710   0.00000000
219.09397624   6.06586974   0.00000000
219.59397624   6.06586974   0.00000000
219.59397624   6.06962453   0.00000000
220.09397624   6.06962453   0.00000000
220.09397624   6.07258980   0.00000000
220.59397624   6.07258980   0.00000000
220.59397624   6.07491085   0.00000000
221.09397624   6.07491085   0.00000000
221.09397624   6.07671151   0.00000000
221.59397624   6.07671151   0.00000000
221.59397624   6.07809601   0.00000000
222.09397624   6.07809601   0.00000000
222.09397624   6.07915102   0.00000000
222.59397624   6.07915102   0.00000000
222.59397624   6.07994776   0.00000000
223.09397624   6.07994776   0.00000000
223.09397624   6.08212002   0.00000000
275.59397624   6.08212002   0.00000000
275.59397624   6.08212002   0.00000000
285.59397624   6.08212002   0.00000000
