#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
199.55338874   0.22302159   0.00000000
199.55338874   0.18740885   0.00000000
200.05338874   0.18740885   0.00000000
200.05338874   0.15679144   0.00000000
200.55338874   0.15679144   0.00000000
200.55338874   0.13062633   0.00000000
201.05338874   0.13062633   0.00000000
201.05338874   0.10839555   0.00000000
201.55338874   0.10839555   0.00000000
201.55338874   0.08961312   0.00000000
202.05338874   0.08961312   0.00000000
202.05338874   0.07382977   0.00000000
202.55338874   0.07382977   0.00000000
202.55338874   0.06063562   0.00000000
203.05338874   0.06063562   0.00000000
203.05338874   0.04966137   0.00000000
203.55338874   0.04966137   0.00000000
203.55338874   0.04057801   0.00000000
204.05338874   0.04057801   0.00000000
204.05338874   0.03309549   0.00000000
204.55338874   0.03309549   0.00000000
204.55338874   0.02696065   0.00000000
205.05338874   0.02696065   0.00000000
205.05338874   0.02195460   0.00000000
205.55338874   0.02195460   0.00000000
205.55338874   0.01788979   0.00000000
206.05338874   0.01788979   0.00000000
206.05338874   0.01460697   0.00000000
206.55338874   0.01460697   0.00000000
206.55338874   0.01197222   0.00000000
207.05338874   0.01197222   0.00000000
207.05338874   0.00987405   0.00000000
207.55338874   0.00987405   0.00000000
207.55338874   0.00822083   0.00000000
208.05338874   0.00822083   0.00000000
208.05338874   0.00693846   0.00000000
208.55338874   0.00693846   0.00000000
208.55338874   0.00596841   0.00000000
209.05338874   0.00596841   0.00000000
209.05338874   0.00526605   0.00000000
209.55338874   0.00526605   0.00000000
209.55338874   0.00479939   0.00000000
210.05338874   0.00479939   0.00000000
210.05338874   0.00454816   0.00000000
210.55338874   0.00454816   0.00000000
210.55338874   0.00450323   0.00000000
211.05338874   0.00450323   0.00000000
211.05338874   0.00466629   0.00000000
211.55338874   0.00466629   0.00000000
211.55338874   0.00504989   0.00000000
212.05338874   0.00504989   0.00000000
212.05338874   0.00567773   0.00000000
212.55338874   0.00567773   0.00000000
212.55338874   0.00658515   0.00000000
213.05338874   0.00658515   0.00000000
213.05338874   0.00781988   0.00000000
213.55338874   0.00781988   0.00000000
213.55338874   0.00944287   0.00000000
214.05338874   0.00944287   0.00000000
214.05338874   0.01152931   0.00000000
214.55338874   0.01152931   0.00000000
214.55338874   0.01416967   0.00000000
215.05338874   0.01416967   0.00000000
215.05338874   0.01747078   0.00000000
215.55338874   0.01747078   0.00000000
215.55338874   0.02155685   0.00000000
216.05338874   0.02155685   0.00000000
216.05338874   0.02657039   0.00000000
216.55338874   0.02657039   0.00000000
216.55338874   0.03267304   0.00000000
217.05338874   0.03267304   0.00000000
217.05338874   0.04004612   0.00000000
217.55338874   0.04004612   0.00000000
217.55338874   0.04889103   0.00000000
218.05338874   0.04889103   0.00000000
218.05338874   0.05942926   0.00000000
218.55338874   0.05942926   0.00000000
218.55338874   0.07190220   0.00000000
219.05338874   0.07190220   0.00000000
219.05338874   0.08657059   0.00000000
219.55338874   0.08657059   0.00000000
219.55338874   0.10371361   0.00000000
220.05338874   0.10371361   0.00000000
220.05338874   0.12362771   0.00000000
220.55338874   0.12362771   0.00000000
220.55338874   0.14662506   0.00000000
221.05338874   0.14662506   0.00000000
221.05338874   0.17303169   0.00000000
221.55338874   0.17303169   0.00000000
221.55338874   0.20318538   0.00000000
222.05338874   0.20318538   0.00000000
222.05338874   0.23743314   0.00000000
222.55338874   0.23743314   0.00000000
222.55338874   0.27612846   0.00000000
223.05338874   0.27612846   0.00000000
223.05338874   0.31962814   0.00000000
223.55338874   0.31962814   0.00000000
223.55338874   0.36828878   0.00000000
224.05338874   0.36828878   0.00000000
224.05338874   0.42246277   0.00000000
224.55338874   0.42246277   0.00000000
224.55338874   0.48249379   0.00000000
225.05338874   0.48249379   0.00000000
225.05338874   0.54871175   0.00000000
225.55338874   0.54871175   0.00000000
225.55338874   0.62142711   0.00000000
226.05338874   0.62142711   0.00000000
226.05338874   0.70092445   0.00000000
226.55338874   0.70092445   0.00000000
226.55338874   0.78745549   0.00000000
227.05338874   0.78745549   0.00000000
227.05338874   0.88123135   0.00000000
227.55338874   0.88123135   0.00000000
227.55338874   0.98241443   0.00000000
228.05338874   0.98241443   0.00000000
228.05338874   1.09110975   0.00000000
228.55338874   1.09110975   0.00000000
228.55338874   1.20735635   0.00000000
229.05338874   1.20735635   0.00000000
229.05338874   1.33111866   0.00000000
229.55338874   1.33111866   0.00000000
229.55338874   1.46227859   0.00000000
230.05338874   1.46227859   0.00000000
230.05338874   1.60062843   0.00000000
230.55338874   1.60062843   0.00000000
230.55338874   1.74586510   0.00000000
231.05338874   1.74586510   0.00000000
231.05338874   1.89758630   0.00000000
231.55338874   1.89758630   0.00000000
231.55338874   2.05528873   0.00000000
232.05338874   2.05528873   0.00000000
232.05338874   2.21836889   0.00000000
232.55338874   2.21836889   0.00000000
232.55338874   2.38612666   0.00000000
233.05338874   2.38612666   0.00000000
233.05338874   2.55777177   0.00000000
233.55338874   2.55777177   0.00000000
233.55338874   2.73243328   0.00000000
234.05338874   2.73243328   0.00000000
234.05338874   2.90917181   0.00000000
234.55338874   2.90917181   0.00000000
234.55338874   3.08699438   0.00000000
235.05338874   3.08699438   0.00000000
235.05338874   3.26487143   0.00000000
235.55338874   3.26487143   0.00000000
235.55338874   3.44175545   0.00000000
236.05338874   3.44175545   0.00000000
236.05338874   3.61660073   0.00000000
236.55338874   3.61660073   0.00000000
236.55338874   3.78838340   0.00000000
237.05338874   3.78838340   0.00000000
237.05338874   3.95612128   0.00000000
237.55338874   3.95612128   0.00000000
237.55338874   4.11889262   0.00000000
238.05338874   4.11889262   0.00000000
238.05338874   4.27585322   0.00000000
238.55338874   4.27585322   0.00000000
238.55338874   4.42625136   0.00000000
239.05338874   4.42625136   0.00000000
239.05338874   4.56943995   0.00000000
239.55338874   4.56943995   0.00000000
239.55338874   4.70488569   0.00000000
240.05338874   4.70488569   0.00000000
240.05338874   4.83217490   0.00000000
240.55338874   4.83217490   0.00000000
240.55338874   4.95101608   0.00000000
241.05338874   4.95101608   0.00000000
241.05338874   5.06123905   0.00000000
241.55338874   5.06123905   0.00000000
241.55338874   5.16279117   0.00000000
242.05338874   5.16279117   0.00000000
242.05338874   5.25573064   0.00000000
242.55338874   5.25573064   0.00000000
242.55338874   5.34021746   0.00000000
243.05338874   5.34021746   0.00000000
243.05338874   5.41650247   0.00000000
243.55338874   5.41650247   0.00000000
243.55338874   5.48491489   0.00000000
244.05338874   5.48491489   0.00000000
244.05338874   5.54584907   0.00000000
244.55338874   5.54584907   0.00000000
244.55338874   5.59975071   0.00000000
245.05338874   5.59975071   0.00000000
245.05338874   5.64710320   0.00000000
245.55338874   5.64710320   0.00000000
245.55338874   5.68841451   0.00000000
246.05338874   5.68841451   0.00000000
246.05338874   5.72420481   0.00000000
246.55338874   5.72420481   0.00000000
246.55338874   5.75499538   0.00000000
247.05338874   5.75499538   0.00000000
247.05338874   5.78129873   0.00000000
247.55338874   5.78129873   0.00000000
247.55338874   5.80361037   0.00000000
248.05338874   5.80361037   0.00000000
248.05338874   5.82240200   0.00000000
248.55338874   5.82240200   0.00000000
248.55338874   5.83811632   0.00000000
249.05338874   5.83811632   0.00000000
249.05338874   5.85116334   0.00000000
249.55338874   5.85116334   0.00000000
249.55338874   5.86191800   0.00000000
250.05338874   5.86191800   0.00000000
250.05338874   5.87071915   0.00000000
250.55338874   5.87071915   0.00000000
250.55338874   5.87786947   0.00000000
251.05338874   5.87786947   0.00000000
251.05338874   5.88363634   0.00000000
251.55338874   5.88363634   0.00000000
251.55338874   5.88825349   0.00000000
252.05338874   5.88825349   0.00000000
252.05338874   5.89192301   0.00000000
252.55338874   5.89192301   0.00000000
252.55338874   5.89481794   0.00000000
253.05338874   5.89481794   0.00000000
253.05338874   5.89708492   0.00000000
253.55338874   5.89708492   0.00000000
253.55338874   5.89884698   0.00000000
254.05338874   5.89884698   0.00000000
254.05338874   5.90020641   0.00000000
254.55338874   5.90020641   0.00000000
254.55338874   5.90124736   0.00000000
255.05338874   5.90124736   0.00000000
255.05338874   5.90428297   0.00000000
314.05338874   5.90428297   0.00000000
314.05338874   5.90428297   0.00000000
324.05338874   5.90428297   0.00000000
