#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
200.55338874  -0.01242036   0.00000000
200.55338874  -0.01034777   0.00000000
201.05338874  -0.01034777   0.00000000
201.05338874  -0.00858679   0.00000000
201.55338874  -0.00858679   0.00000000
201.55338874  -0.00709896   0.00000000
202.05338874  -0.00709896   0.00000000
202.05338874  -0.00584868   0.00000000
202.55338874  -0.00584868   0.00000000
202.55338874  -0.00480352   0.00000000
203.05338874  -0.00480352   0.00000000
203.05338874  -0.00393420   0.00000000
203.55338874  -0.00393420   0.00000000
203.55338874  -0.00321467   0.00000000
204.05338874  -0.00321467   0.00000000
204.05338874  -0.00262195   0.00000000
204.55338874  -0.00262195   0.00000000
204.55338874  -0.00213599   0.00000000
205.05338874  -0.00213599   0.00000000
205.05338874  -0.00173944   0.00000000
205.55338874  -0.00173944   0.00000000
205.55338874  -0.00141746   0.00000000
206.05338874  -0.00141746   0.00000000
206.05338874  -0.00115742   0.00000000
206.55338874  -0.00115742   0.00000000
206.55338874  -0.00094871   0.00000000
207.05338874  -0.00094871   0.00000000
207.05338874  -0.00078251   0.00000000
207.55338874  -0.00078251   0.00000000
207.55338874  -0.00065156   0.00000000
208.05338874  -0.00065156   0.00000000
208.05338874  -0.00054999   0.00000000
208.55338874  -0.00054999   0.00000000
208.55338874  -0.00047315   0.00000000
209.05338874  -0.00047315   0.00000000
209.05338874  -0.00041751   0.00000000
209.55338874  -0.00041751   0.00000000
209.55338874  -0.00038055   0.00000000
210.05338874  -0.00038055   0.00000000
210.05338874  -0.00036065   0.00000000
210.55338874  -0.00036065   0.00000000
210.55338874  -0.00035710   0.00000000
211.05338874  -0.00035710   0.00000000
211.05338874  -0.00037002   0.00000000
211.55338874  -0.00037002   0.00000000
211.55338874  -0.00040040   0.00000000
212.05338874  -0.00040040   0.00000000
212.05338874  -0.00045014   0.00000000
212.55338874  -0.00045014   0.00000000
212.55338874  -0.00052202   0.00000000
213.05338874  -0.00052202   0.00000000
213.05338874  -0.00061983   0.00000000
213.55338874  -0.00061983   0.00000000
213.55338874  -0.00074839   0.00000000
214.05338874  -0.00074839   0.00000000
214.05338874  -0.00091367   0.00000000
214.55338874  -0.00091367   0.00000000
214.55338874  -0.00112283   0.00000000
215.05338874  -0.00112283   0.00000000
215.05338874  -0.00138432   0.00000000
215.55338874  -0.00138432   0.00000000
215.55338874  -0.00170800   0.00000000
216.05338874  -0.00170800   0.00000000
216.05338874  -0.00210515   0.00000000
216.55338874  -0.00210515   0.00000000
216.55338874  -0.00258857   0.00000000
217.05338874  -0.00258857   0.00000000
217.05338874  -0.00317263   0.00000000
217.55338874  -0.00317263   0.00000000
217.55338874  -0.00387328   0.00000000
218.05338874  -0.00387328   0.00000000
218.05338874  -0.00470807   0.00000000
218.55338874  -0.00470807   0.00000000
218.55338874  -0.00569612   0.00000000
219.05338874  -0.00569612   0.00000000
219.05338874  -0.00685809   0.00000000
219.55338874  -0.00685809   0.00000000
219.55338874  -0.00821609   0.00000000
220.05338874  -0.00821609   0.00000000
220.05338874  -0.00979360   0.00000000
220.55338874  -0.00979360   0.00000000
220.55338874  -0.01161535   0.00000000
221.05338874  -0.01161535   0.00000000
221.05338874  -0.01370718   0.00000000
221.55338874  -0.01370718   0.00000000
221.55338874  -0.01609583   0.00000000
222.05338874  -0.01609583   0.00000000
222.05338874  -0.01880880   0.00000000
222.55338874  -0.01880880   0.00000000
222.55338874  -0.02187409   0.00000000
223.05338874  -0.02187409   0.00000000
223.05338874  -0.02531997   0.00000000
223.55338874  -0.02531997   0.00000000
223.55338874  -0.02917469   0.00000000
224.05338874  -0.02917469   0.00000000
224.05338874  -0.03346615   0.00000000
224.55338874  -0.03346615   0.00000000
224.55338874  -0.03822159   0.00000000
225.05338874  -0.03822159   0.00000000
225.05338874  -0.04346715   0.00000000
225.55338874  -0.04346715   0.00000000
225.55338874  -0.04922740   0.00000000
226.05338874  -0.04922740   0.00000000
226.05338874  -0.05552491   0.00000000
226.55338874  -0.05552491   0.00000000
226.55338874  -0.06237962   0.00000000
227.05338874  -0.06237962   0.00000000
227.05338874  -0.06980824   0.00000000
227.55338874  -0.06980824   0.00000000
227.55338874  -0.07782364   0.00000000
228.05338874  -0.07782364   0.00000000
228.05338874  -0.08643414   0.00000000
228.55338874  -0.08643414   0.00000000
228.55338874  -0.09564284   0.00000000
229.05338874  -0.09564284   0.00000000
229.05338874  -0.10544692   0.00000000
229.55338874  -0.10544692   0.00000000
229.55338874  -0.11583703   0.00000000
230.05338874  -0.11583703   0.00000000
230.05338874  -0.12679671   0.00000000
230.55338874  -0.12679671   0.00000000
230.55338874  -0.13830195   0.00000000
231.05338874  -0.13830195   0.00000000
231.05338874  -0.15032088   0.00000000
231.55338874  -0.15032088   0.00000000
231.55338874  -0.16281364   0.00000000
232.05338874  -0.16281364   0.00000000
232.05338874  -0.17573241   0.00000000
232.55338874  -0.17573241   0.00000000
232.55338874  -0.18902174   0.00000000
233.05338874  -0.18902174   0.00000000
233.05338874  -0.20261902   0.00000000
233.55338874  -0.20261902   0.00000000
233.55338874  -0.21645525   0.00000000
234.05338874  -0.21645525   0.00000000
234.05338874  -0.23045602   0.00000000
234.55338874  -0.23045602   0.00000000
234.55338874  -0.24454268   0.00000000
235.05338874  -0.24454268   0.00000000
235.05338874  -0.25863365   0.00000000
235.55338874  -0.25863365   0.00000000
235.55338874  -0.27264596   0.00000000
236.05338874  -0.27264596   0.00000000
236.05338874  -0.28649677   0.00000000
236.55338874  -0.28649677   0.00000000
236.55338874  -0.30010497   0.00000000
237.05338874  -0.30010497   0.00000000
237.05338874  -0.31339275   0.00000000
237.55338874  -0.31339275   0.00000000
237.55338874  -0.32628709   0.00000000
238.05338874  -0.32628709   0.00000000
238.05338874  -0.33872112   0.00000000
238.55338874  -0.33872112   0.00000000
238.55338874  -0.35063529   0.00000000
239.05338874  -0.35063529   0.00000000
239.05338874  -0.36197834   0.00000000
239.55338874  -0.36197834   0.00000000
239.55338874  -0.37270802   0.00000000
240.05338874  -0.37270802   0.00000000
240.05338874  -0.38279156   0.00000000
240.55338874  -0.38279156   0.00000000
240.55338874  -0.39220586   0.00000000
241.05338874  -0.39220586   0.00000000
241.05338874  -0.40093745   0.00000000
241.55338874  -0.40093745   0.00000000
241.55338874  -0.40898216   0.00000000
242.05338874  -0.40898216   0.00000000
242.05338874  -0.41634459   0.00000000
242.55338874  -0.41634459   0.00000000
242.55338874  -0.42303742   0.00000000
243.05338874  -0.42303742   0.00000000
243.05338874  -0.42908053   0.00000000
243.55338874  -0.42908053   0.00000000
243.55338874  -0.43449999   0.00000000
244.05338874  -0.43449999   0.00000000
244.05338874  -0.43932704   0.00000000
244.55338874  -0.43932704   0.00000000
244.55338874  -0.44359699   0.00000000
245.05338874  -0.44359699   0.00000000
245.05338874  -0.44734814   0.00000000
245.55338874  -0.44734814   0.00000000
245.55338874  -0.45062071   0.00000000
246.05338874  -0.45062071   0.00000000
246.05338874  -0.45345593   0.00000000
246.55338874  -0.45345593   0.00000000
246.55338874  -0.45589508   0.00000000
247.05338874  -0.45589508   0.00000000
247.05338874  -0.45797876   0.00000000
247.55338874  -0.45797876   0.00000000
247.55338874  -0.45974623   0.00000000
248.05338874  -0.45974623   0.00000000
248.05338874  -0.46123485   0.00000000
248.55338874  -0.46123485   0.00000000
248.55338874  -0.46247970   0.00000000
249.05338874  -0.46247970   0.00000000
249.05338874  -0.46351325   0.00000000
249.55338874  -0.46351325   0.00000000
249.55338874  -0.46436521   0.00000000
250.05338874  -0.46436521   0.00000000
250.05338874  -0.46506241   0.00000000
250.55338874  -0.46506241   0.00000000
250.55338874  -0.46562884   0.00000000
251.05338874  -0.46562884   0.00000000
251.05338874  -0.46608568   0.00000000
251.55338874  -0.46608568   0.00000000
251.55338874  -0.46645143   0.00000000
252.05338874  -0.46645143   0.00000000
252.05338874  -0.46772125   0.00000000
314.05338874  -0.46772125   0.00000000
314.05338874  -0.46772125   0.00000000
324.05338874  -0.46772125   0.00000000
