# intensity: 1.04756810755825
# background: 4.21391574354064e-07
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
 0.00799217283592589     9.8594701109e-05        0.94042127662       0.020258761055     1.04756852894982    0.122143976569812
 0.00850100315000752     0.00010421442213        0.96468354227       0.020226066995     1.04756852894982     0.11010839186669
 0.00900983311563866     0.00011078568912        0.97079721644       0.020121600694     1.04756852894983   0.0975335527764045
 0.00949670947734436     0.00011653296877        0.97337785591       0.020279988109     1.04756852894982   0.0870042507210875
 0.00999458730613689     0.00012306072523        0.99557930958       0.021085442115     1.04756852894983   0.0775589122475555
  0.0105100015533808     0.00012889105303        0.99774126173       0.020618389947     1.04756852894983   0.0689910770843282
   0.011001279511497     0.00013542308279         0.9987182978       0.020468967469     1.04756852894983   0.0618195392650438
  0.0114947631794808     0.00014098180574         1.0035928266       0.020685919128     1.04756852894982    0.055469509299037
  0.0120013938700193     0.00014751355827        0.99744285755       0.020907138128     1.04756852894982   0.0497221609868566
  0.0125102202196646      0.0001533484871         1.0051030258       0.020607493284     1.04756852894982   0.0446310179398531
  0.0129949022578618     0.00015963912099         1.0068367122       0.020481880295     1.04756852894983   0.0403384304526936
  0.0134971705053167     0.00016563186713        0.99865338281       0.020430051963     1.04751904648556     0.03639196579466
  0.0140103797421091     0.00017212923724        0.94694268522       0.019708224304    0.971284170694747   0.0328169053985691
  0.0145060542399848     0.00017837105439         0.4818504735      0.0098755600991    0.540707916292103    0.029748753328805
  0.0149995017305327       0.000184297804        0.23204933846      0.0047867014696    0.278090171581427   0.0270256991364705
  0.0155061799738796     0.00019052285704        0.15293694318      0.0032076252777    0.169951327512961   0.0245306526216453
  0.0160105837097982     0.00019649336377        0.10837367154      0.0023339461332    0.117738075861735   0.0223122397736917
   0.016504041024758     0.00020300324134        0.08261240226      0.0017603113986   0.0871671073349332   0.0203687594688325
  0.0169974893305018     0.00020859239422       0.064198739685      0.0013781846139   0.0670114419319225   0.0186237222123743
  0.0175019565286708     0.00021514606758       0.051287607468        0.00112058345   0.0526785152664817   0.0170209209140276
  0.0180107775362369     0.00022095001221       0.041878828386     0.00093863990418   0.0422388394241776   0.0155675924795128
  0.0185042285885576     0.00022749040832       0.034897041117     0.00077618690841   0.0346842135802499   0.0142978207798179
  0.0190064574630489     0.00023321494424       0.029505276495     0.00066166954692   0.0287930729083832   0.0131309674215791
  0.0195109148351074     0.00023982155832       0.024928613123     0.00056922928254   0.0241715338920304   0.0120718343365871
  0.0200021805802099     0.00024558605196       0.021497382885      0.0005030374581   0.0205857565365605   0.0111374757482305
  0.0204978531062261     0.00025192044552       0.018389141989     0.00042927877615   0.0176557464086695   0.0102818440823646
  0.0210022736658771     0.00025792147612       0.016273428581     0.00038170379031    0.015211700907354  0.00949112106225512
  0.0215110878657894     0.00026449238688       0.014421171716     0.00034362209324   0.0131697077259065  0.00876649966463312
  0.0220067504956799     0.00027061194776       0.013088962395     0.00031804765139   0.0115009265641537  0.00812378877596717
  0.0225001956262317     0.00027638493837       0.011661152119     0.00028326700722   0.0100906574047798  0.00753994273754921
  0.0230112107273014     0.00028259632568       0.010075319114     0.00024736290961  0.00884128752319599  0.00698791596717531
  0.0235025442579623     0.00028856866819      0.0091784957403      0.0002283491178  0.00780487359853381  0.00650262652549403
  0.0240025140759424     0.00029508060848      0.0081872962091      0.0002084304706   0.0068876531562862  0.00605033364340371
  0.0245113214684245     0.00030088417456      0.0073120193556     0.00018673134825  0.00607304362024568  0.00562914827788872
  0.0250113590822419     0.00030741988815      0.0066580714925      0.0001521029448  0.00539471691399624  0.00525991069568922
  0.0274084463117291     0.00033646498695      0.0042495052754     0.00011362611666  0.00299043660119378  0.00382611312346914
   0.029798890172669     0.00036646498523      0.0027195620028     7.7930941748e-05   0.0015785664034228  0.00283642751653985
  0.0322003628025167     0.00039549546514      0.0016858937884     5.3699973091e-05 0.000787278963932103  0.00214017283199573
  0.0345995468421887     0.00042509922602      0.0011925729627     4.0071175213e-05 0.000409914987767889  0.00164294545090647
  0.0370009065197369     0.00045501784752     0.00091976044572     3.2059828454e-05 0.000303920202754411  0.00128031556446821
  0.0394000511083522     0.00048412870195     0.00077174902963     2.7475934503e-05 0.000360448228687481  0.00101170758192203
  0.0418013306538771     0.00051395318404     0.00075220754225     2.5585058445e-05 0.000492753624330223 0.000809247865153831
  0.0441982188416707     0.00054320675689     0.00072485168396     2.4114167428e-05 0.000634773430803174 0.000654855154154271
  0.0466015907547577     0.00057282269659     0.00079543796659     2.4606757598e-05 0.000743105748351122 0.000535056070559242
  0.0489983921154425     0.00060201246553     0.00081114203687     2.4149907516e-05 0.000794236308710735 0.000441499411984703
  0.0514039045471542      0.0006318496342      0.0008555855957     2.4553236457e-05 0.000783881983637697 0.000367179566436906
  0.0538049748208098      0.0006609008209     0.00080413659193     2.2608734135e-05  0.00072158328646689 0.000307879558559128
  0.0562038065775404     0.00069052475394     0.00073335198344     2.0897064006e-05 0.000625875504408161 0.000260075487012243
  0.0586157498728766     0.00072016900196     0.00068140540058      1.896895103e-05 0.000517839177923439 0.000220972000487057
  0.0610057249871547     0.00074954036941      0.0006131613404     1.7162700982e-05 0.000419346987057606 0.000189190564234362
  0.0634131520470298      0.0007795321675     0.00053954760843     1.5326033451e-05 0.000344111693506905 0.000162737511232114
  0.0658139612489378     0.00080839148689     0.00048287476174     1.3653208403e-05 0.000301450030194635 0.000140793211723515
  0.0682037185662251     0.00083834053494     0.00042580296411     1.2280562568e-05 0.000292285068277046 0.000122500691132084
