#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
161.52818202   0.01545208   0.00000000
161.52818202   0.00411564   0.00000000
162.02818202   0.00411564   0.00000000
162.02818202  -0.00576760   0.00000000
162.52818202  -0.00576760   0.00000000
162.52818202  -0.01433676   0.00000000
163.02818202  -0.01433676   0.00000000
163.02818202  -0.02172588   0.00000000
163.52818202  -0.02172588   0.00000000
163.52818202  -0.02806258   0.00000000
164.02818202  -0.02806258   0.00000000
164.02818202  -0.03346701   0.00000000
164.52818202  -0.03346701   0.00000000
164.52818202  -0.03805110   0.00000000
165.02818202  -0.03805110   0.00000000
165.02818202  -0.04191809   0.00000000
165.52818202  -0.04191809   0.00000000
165.52818202  -0.04516230   0.00000000
166.02818202  -0.04516230   0.00000000
166.02818202  -0.04786913   0.00000000
166.52818202  -0.04786913   0.00000000
166.52818202  -0.05011523   0.00000000
167.02818202  -0.05011523   0.00000000
167.02818202  -0.05196883   0.00000000
167.52818202  -0.05196883   0.00000000
167.52818202  -0.05349014   0.00000000
168.02818202  -0.05349014   0.00000000
168.02818202  -0.05473189   0.00000000
168.52818202  -0.05473189   0.00000000
168.52818202  -0.05573990   0.00000000
169.02818202  -0.05573990   0.00000000
169.02818202  -0.05655365   0.00000000
169.52818202  -0.05655365   0.00000000
169.52818202  -0.05720694   0.00000000
170.02818202  -0.05720694   0.00000000
170.02818202  -0.05772839   0.00000000
170.52818202  -0.05772839   0.00000000
170.52818202  -0.05814205   0.00000000
171.02818202  -0.05814205   0.00000000
171.02818202  -0.05846779   0.00000000
171.52818202  -0.05846779   0.00000000
171.52818202  -0.05872171   0.00000000
172.02818202  -0.05872171   0.00000000
172.02818202  -0.05891638   0.00000000
172.52818202  -0.05891638   0.00000000
172.52818202  -0.05906085   0.00000000
173.02818202  -0.05906085   0.00000000
173.02818202  -0.05916069   0.00000000
173.52818202  -0.05916069   0.00000000
173.52818202  -0.05921779   0.00000000
174.02818202  -0.05921779   0.00000000
174.02818202  -0.05923023   0.00000000
174.52818202  -0.05923023   0.00000000
174.52818202  -0.05919237   0.00000000
175.02818202  -0.05919237   0.00000000
175.02818202  -0.05909522   0.00000000
175.52818202  -0.05909522   0.00000000
175.52818202  -0.05892734   0.00000000
176.02818202  -0.05892734   0.00000000
176.02818202  -0.05867635   0.00000000
176.52818202  -0.05867635   0.00000000
176.52818202  -0.05833080   0.00000000
177.02818202  -0.05833080   0.00000000
177.02818202  -0.05788224   0.00000000
177.52818202  -0.05788224   0.00000000
177.52818202  -0.05732672   0.00000000
178.02818202  -0.05732672   0.00000000
178.02818202  -0.05666558   0.00000000
178.52818202  -0.05666558   0.00000000
178.52818202  -0.05590481   0.00000000
179.02818202  -0.05590481   0.00000000
179.02818202  -0.05505339   0.00000000
179.52818202  -0.05505339   0.00000000
179.52818202  -0.05412090   0.00000000
180.02818202  -0.05412090   0.00000000
180.02818202  -0.05311533   0.00000000
180.52818202  -0.05311533   0.00000000
180.52818202  -0.05204205   0.00000000
181.02818202  -0.05204205   0.00000000
181.02818202  -0.05090437   0.00000000
181.52818202  -0.05090437   0.00000000
181.52818202  -0.04970575   0.00000000
182.02818202  -0.04970575   0.00000000
182.02818202  -0.04845250   0.00000000
182.52818202  -0.04845250   0.00000000
182.52818202  -0.04715588   0.00000000
183.02818202  -0.04715588   0.00000000
183.02818202  -0.04583186   0.00000000
183.52818202  -0.04583186   0.00000000
183.52818202  -0.04449797   0.00000000
184.02818202  -0.04449797   0.00000000
184.02818202  -0.04316753   0.00000000
184.52818202  -0.04316753   0.00000000
184.52818202  -0.04184295   0.00000000
185.02818202  -0.04184295   0.00000000
185.02818202  -0.04051061   0.00000000
185.52818202  -0.04051061   0.00000000
185.52818202  -0.03913985   0.00000000
186.02818202  -0.03913985   0.00000000
186.02818202  -0.03768762   0.00000000
186.52818202  -0.03768762   0.00000000
186.52818202  -0.03610840   0.00000000
187.02818202  -0.03610840   0.00000000
187.02818202  -0.03436725   0.00000000
187.52818202  -0.03436725   0.00000000
187.52818202  -0.03245229   0.00000000
188.02818202  -0.03245229   0.00000000
188.02818202  -0.03038282   0.00000000
188.52818202  -0.03038282   0.00000000
188.52818202  -0.02821035   0.00000000
189.02818202  -0.02821035   0.00000000
189.02818202  -0.02601194   0.00000000
189.52818202  -0.02601194   0.00000000
189.52818202  -0.02387755   0.00000000
190.02818202  -0.02387755   0.00000000
190.02818202  -0.02189475   0.00000000
190.52818202  -0.02189475   0.00000000
190.52818202  -0.02013482   0.00000000
191.02818202  -0.02013482   0.00000000
191.02818202  -0.01864331   0.00000000
191.52818202  -0.01864331   0.00000000
191.52818202  -0.01743673   0.00000000
192.02818202  -0.01743673   0.00000000
192.02818202  -0.01650503   0.00000000
192.52818202  -0.01650503   0.00000000
192.52818202  -0.01581825   0.00000000
193.02818202  -0.01581825   0.00000000
193.02818202  -0.01533491   0.00000000
193.52818202  -0.01533491   0.00000000
193.52818202  -0.01501008   0.00000000
194.02818202  -0.01501008   0.00000000
194.02818202  -0.01480159   0.00000000
194.52818202  -0.01480159   0.00000000
194.52818202  -0.01467377   0.00000000
195.02818202  -0.01467377   0.00000000
195.02818202  -0.01459892   0.00000000
195.52818202  -0.01459892   0.00000000
195.52818202  -0.01455705   0.00000000
196.02818202  -0.01455705   0.00000000
196.02818202  -0.01453472   0.00000000
196.52818202  -0.01453472   0.00000000
196.52818202  -0.01452347   0.00000000
197.02818202  -0.01452347   0.00000000
197.02818202  -0.01451836   0.00000000
197.52818202  -0.01451836   0.00000000
197.52818202  -0.01451687   0.00000000
198.02818202  -0.01451687   0.00000000
198.02818202  -0.01451823   0.00000000
198.52818202  -0.01451823   0.00000000
198.52818202  -0.01452314   0.00000000
199.02818202  -0.01452314   0.00000000
199.02818202  -0.01453405   0.00000000
199.52818202  -0.01453405   0.00000000
199.52818202  -0.01455577   0.00000000
200.02818202  -0.01455577   0.00000000
200.02818202  -0.01459658   0.00000000
200.52818202  -0.01459658   0.00000000
200.52818202  -0.01466970   0.00000000
201.02818202  -0.01466970   0.00000000
201.02818202  -0.01479484   0.00000000
201.52818202  -0.01479484   0.00000000
201.52818202  -0.01499939   0.00000000
202.02818202  -0.01499939   0.00000000
202.02818202  -0.01531879   0.00000000
202.52818202  -0.01531879   0.00000000
202.52818202  -0.01579510   0.00000000
203.02818202  -0.01579510   0.00000000
203.02818202  -0.01647339   0.00000000
203.52818202  -0.01647339   0.00000000
203.52818202  -0.01739563   0.00000000
204.02818202  -0.01739563   0.00000000
204.02818202  -0.01859267   0.00000000
204.52818202  -0.01859267   0.00000000
204.52818202  -0.02007576   0.00000000
205.02818202  -0.02007576   0.00000000
205.02818202  -0.02182976   0.00000000
205.52818202  -0.02182976   0.00000000
205.52818202  -0.02381038   0.00000000
206.02818202  -0.02381038   0.00000000
206.02818202  -0.02594721   0.00000000
206.52818202  -0.02594721   0.00000000
206.52818202  -0.02815286   0.00000000
207.02818202  -0.02815286   0.00000000
207.02818202  -0.03033676   0.00000000
207.52818202  -0.03033676   0.00000000
207.52818202  -0.03242046   0.00000000
208.02818202  -0.03242046   0.00000000
208.02818202  -0.03435057   0.00000000
208.52818202  -0.03435057   0.00000000
208.52818202  -0.03610581   0.00000000
209.02818202  -0.03610581   0.00000000
209.02818202  -0.03769634   0.00000000
209.52818202  -0.03769634   0.00000000
209.52818202  -0.03915607   0.00000000
210.02818202  -0.03915607   0.00000000
210.02818202  -0.04053022   0.00000000
210.52818202  -0.04053022   0.00000000
210.52818202  -0.04186231   0.00000000
211.02818202  -0.04186231   0.00000000
211.02818202  -0.04318394   0.00000000
211.52818202  -0.04318394   0.00000000
211.52818202  -0.04450985   0.00000000
212.02818202  -0.04450985   0.00000000
212.02818202  -0.04583870   0.00000000
212.52818202  -0.04583870   0.00000000
212.52818202  -0.04715790   0.00000000
213.02818202  -0.04715790   0.00000000
213.02818202  -0.04845034   0.00000000
213.52818202  -0.04845034   0.00000000
213.52818202  -0.04970017   0.00000000
214.02818202  -0.04970017   0.00000000
214.02818202  -0.05089612   0.00000000
214.52818202  -0.05089612   0.00000000
214.52818202  -0.05203184   0.00000000
215.02818202  -0.05203184   0.00000000
215.02818202  -0.05310399   0.00000000
215.52818202  -0.05310399   0.00000000
215.52818202  -0.05410948   0.00000000
216.02818202  -0.05410948   0.00000000
216.02818202  -0.05504328   0.00000000
216.52818202  -0.05504328   0.00000000
216.52818202  -0.05589783   0.00000000
217.02818202  -0.05589783   0.00000000
217.02818202  -0.05666398   0.00000000
217.52818202  -0.05666398   0.00000000
217.52818202  -0.05733319   0.00000000
218.02818202  -0.05733319   0.00000000
218.02818202  -0.05789993   0.00000000
218.52818202  -0.05789993   0.00000000
218.52818202  -0.05836348   0.00000000
219.02818202  -0.05836348   0.00000000
219.02818202  -0.05957906   0.00000000
279.02818202  -0.05957906   0.00000000
279.02818202  -0.05957906   0.00000000
289.02818202  -0.05957906   0.00000000
