#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
195.53230547  -0.12212603   0.00000000
196.03230547  -0.12212603   0.00000000
196.03230547  -0.11646080   0.00000000
196.53230547  -0.11646080   0.00000000
196.53230547  -0.10975995   0.00000000
197.03230547  -0.10975995   0.00000000
197.03230547  -0.10237489   0.00000000
197.53230547  -0.10237489   0.00000000
197.53230547  -0.09459682   0.00000000
198.03230547  -0.09459682   0.00000000
198.03230547  -0.08666306   0.00000000
198.53230547  -0.08666306   0.00000000
198.53230547  -0.07876346   0.00000000
199.03230547  -0.07876346   0.00000000
199.03230547  -0.07104663   0.00000000
199.53230547  -0.07104663   0.00000000
199.53230547  -0.06362584   0.00000000
200.03230547  -0.06362584   0.00000000
200.03230547  -0.05658444   0.00000000
200.53230547  -0.05658444   0.00000000
200.53230547  -0.04998070   0.00000000
201.03230547  -0.04998070   0.00000000
201.03230547  -0.04385210   0.00000000
201.53230547  -0.04385210   0.00000000
201.53230547  -0.03821907   0.00000000
202.03230547  -0.03821907   0.00000000
202.03230547  -0.03308819   0.00000000
202.53230547  -0.03308819   0.00000000
202.53230547  -0.02845489   0.00000000
203.03230547  -0.02845489   0.00000000
203.03230547  -0.02430584   0.00000000
203.53230547  -0.02430584   0.00000000
203.53230547  -0.02062087   0.00000000
204.03230547  -0.02062087   0.00000000
204.03230547  -0.01737469   0.00000000
204.53230547  -0.01737469   0.00000000
204.53230547  -0.01453829   0.00000000
205.03230547  -0.01453829   0.00000000
205.03230547  -0.01208023   0.00000000
205.53230547  -0.01208023   0.00000000
205.53230547  -0.00996766   0.00000000
206.03230547  -0.00996766   0.00000000
206.03230547  -0.00816721   0.00000000
206.53230547  -0.00816721   0.00000000
206.53230547  -0.00664583   0.00000000
207.03230547  -0.00664583   0.00000000
207.03230547  -0.00537138   0.00000000
207.53230547  -0.00537138   0.00000000
207.53230547  -0.00431315   0.00000000
208.03230547  -0.00431315   0.00000000
208.03230547  -0.00344232   0.00000000
208.53230547  -0.00344232   0.00000000
208.53230547  -0.00273222   0.00000000
209.03230547  -0.00273222   0.00000000
209.03230547  -0.00215854   0.00000000
209.53230547  -0.00215854   0.00000000
209.53230547  -0.00169947   0.00000000
210.03230547  -0.00169947   0.00000000
210.03230547  -0.00133568   0.00000000
210.53230547  -0.00133568   0.00000000
210.53230547  -0.00105032   0.00000000
211.03230547  -0.00105032   0.00000000
211.03230547  -0.00082889   0.00000000
211.53230547  -0.00082889   0.00000000
211.53230547  -0.00065915   0.00000000
212.03230547  -0.00065915   0.00000000
212.03230547  -0.00053090   0.00000000
212.53230547  -0.00053090   0.00000000
212.53230547  -0.00043585   0.00000000
213.03230547  -0.00043585   0.00000000
213.03230547  -0.00036744   0.00000000
213.53230547  -0.00036744   0.00000000
213.53230547  -0.00032067   0.00000000
214.03230547  -0.00032067   0.00000000
214.03230547  -0.00029199   0.00000000
214.53230547  -0.00029199   0.00000000
214.53230547  -0.00027916   0.00000000
215.03230547  -0.00027916   0.00000000
215.03230547  -0.00028124   0.00000000
215.53230547  -0.00028124   0.00000000
215.53230547  -0.00029851   0.00000000
216.03230547  -0.00029851   0.00000000
216.03230547  -0.00033254   0.00000000
216.53230547  -0.00033254   0.00000000
216.53230547  -0.00038625   0.00000000
217.03230547  -0.00038625   0.00000000
217.03230547  -0.00046399   0.00000000
217.53230547  -0.00046399   0.00000000
217.53230547  -0.00057170   0.00000000
218.03230547  -0.00057170   0.00000000
218.03230547  -0.00071710   0.00000000
218.53230547  -0.00071710   0.00000000
218.53230547  -0.00090988   0.00000000
219.03230547  -0.00090988   0.00000000
219.03230547  -0.00116189   0.00000000
219.53230547  -0.00116189   0.00000000
219.53230547  -0.00148736   0.00000000
220.03230547  -0.00148736   0.00000000
220.03230547  -0.00190303   0.00000000
220.53230547  -0.00190303   0.00000000
220.53230547  -0.00242835   0.00000000
221.03230547  -0.00242835   0.00000000
221.03230547  -0.00308550   0.00000000
221.53230547  -0.00308550   0.00000000
221.53230547  -0.00389940   0.00000000
222.03230547  -0.00389940   0.00000000
222.03230547  -0.00489765   0.00000000
222.53230547  -0.00489765   0.00000000
222.53230547  -0.00611030   0.00000000
223.03230547  -0.00611030   0.00000000
223.03230547  -0.00756962   0.00000000
223.53230547  -0.00756962   0.00000000
223.53230547  -0.00930966   0.00000000
224.03230547  -0.00930966   0.00000000
224.03230547  -0.01136583   0.00000000
224.53230547  -0.01136583   0.00000000
224.53230547  -0.01377434   0.00000000
225.03230547  -0.01377434   0.00000000
225.03230547  -0.01657161   0.00000000
225.53230547  -0.01657161   0.00000000
225.53230547  -0.01979370   0.00000000
226.03230547  -0.01979370   0.00000000
226.03230547  -0.02347568   0.00000000
226.53230547  -0.02347568   0.00000000
226.53230547  -0.02765112   0.00000000
227.03230547  -0.02765112   0.00000000
227.03230547  -0.03235157   0.00000000
227.53230547  -0.03235157   0.00000000
227.53230547  -0.03760615   0.00000000
228.03230547  -0.03760615   0.00000000
228.03230547  -0.04344122   0.00000000
228.53230547  -0.04344122   0.00000000
228.53230547  -0.04988007   0.00000000
229.03230547  -0.04988007   0.00000000
229.03230547  -0.05694272   0.00000000
229.53230547  -0.05694272   0.00000000
229.53230547  -0.06464572   0.00000000
230.03230547  -0.06464572   0.00000000
230.03230547  -0.07300190   0.00000000
230.53230547  -0.07300190   0.00000000
230.53230547  -0.08202009   0.00000000
231.03230547  -0.08202009   0.00000000
231.03230547  -0.09170475   0.00000000
231.53230547  -0.09170475   0.00000000
231.53230547  -0.10205553   0.00000000
232.03230547  -0.10205553   0.00000000
232.03230547  -0.11306664   0.00000000
232.53230547  -0.11306664   0.00000000
232.53230547  -0.12472614   0.00000000
233.03230547  -0.12472614   0.00000000
233.03230547  -0.13701522   0.00000000
233.53230547  -0.13701522   0.00000000
233.53230547  -0.14990735   0.00000000
234.03230547  -0.14990735   0.00000000
234.03230547  -0.16336754   0.00000000
234.53230547  -0.16336754   0.00000000
234.53230547  -0.17735171   0.00000000
235.03230547  -0.17735171   0.00000000
235.03230547  -0.19180627   0.00000000
235.53230547  -0.19180627   0.00000000
235.53230547  -0.20666793   0.00000000
236.03230547  -0.20666793   0.00000000
236.03230547  -0.22186391   0.00000000
236.53230547  -0.22186391   0.00000000
236.53230547  -0.23731252   0.00000000
237.03230547  -0.23731252   0.00000000
237.03230547  -0.25292418   0.00000000
237.53230547  -0.25292418   0.00000000
237.53230547  -0.26860279   0.00000000
238.03230547  -0.26860279   0.00000000
238.03230547  -0.28424753   0.00000000
238.53230547  -0.28424753   0.00000000
238.53230547  -0.29975494   0.00000000
239.03230547  -0.29975494   0.00000000
239.03230547  -0.31502122   0.00000000
239.53230547  -0.31502122   0.00000000
239.53230547  -0.32994471   0.00000000
240.03230547  -0.32994471   0.00000000
240.03230547  -0.34442824   0.00000000
240.53230547  -0.34442824   0.00000000
240.53230547  -0.35838155   0.00000000
241.03230547  -0.35838155   0.00000000
241.03230547  -0.37172337   0.00000000
241.53230547  -0.37172337   0.00000000
241.53230547  -0.38438323   0.00000000
242.03230547  -0.38438323   0.00000000
242.03230547  -0.39630294   0.00000000
242.53230547  -0.39630294   0.00000000
242.53230547  -0.40743751   0.00000000
243.03230547  -0.40743751   0.00000000
243.03230547  -0.41775577   0.00000000
243.53230547  -0.41775577   0.00000000
243.53230547  -0.42724037   0.00000000
244.03230547  -0.42724037   0.00000000
244.03230547  -0.43588744   0.00000000
244.53230547  -0.43588744   0.00000000
244.53230547  -0.44370580   0.00000000
245.03230547  -0.44370580   0.00000000
245.03230547  -0.45071581   0.00000000
245.53230547  -0.45071581   0.00000000
245.53230547  -0.45694799   0.00000000
246.03230547  -0.45694799   0.00000000
246.03230547  -0.46244140   0.00000000
246.53230547  -0.46244140   0.00000000
246.53230547  -0.46724189   0.00000000
247.03230547  -0.46724189   0.00000000
247.03230547  -0.47140038   0.00000000
247.53230547  -0.47140038   0.00000000
247.53230547  -0.47497111   0.00000000
248.03230547  -0.47497111   0.00000000
248.03230547  -0.47800996   0.00000000
248.53230547  -0.47800996   0.00000000
248.53230547  -0.48057304   0.00000000
249.03230547  -0.48057304   0.00000000
249.03230547  -0.48271533   0.00000000
249.53230547  -0.48271533   0.00000000
249.53230547  -0.48448962   0.00000000
250.03230547  -0.48448962   0.00000000
250.03230547  -0.48594564   0.00000000
250.53230547  -0.48594564   0.00000000
250.53230547  -0.48712943   0.00000000
251.03230547  -0.48712943   0.00000000
251.03230547  -0.48808291   0.00000000
251.53230547  -0.48808291   0.00000000
251.53230547  -0.48884368   0.00000000
252.03230547  -0.48884368   0.00000000
252.03230547  -0.48944495   0.00000000
252.53230547  -0.48944495   0.00000000
252.53230547  -0.48991563   0.00000000
253.03230547  -0.48991563   0.00000000
253.03230547  -0.49028056   0.00000000
253.53230547  -0.49028056   0.00000000
253.53230547  -0.49136292   0.00000000
312.53230547  -0.49136292   0.00000000
312.53230547  -0.49136292   0.00000000
322.53230547  -0.49136292   0.00000000
