#      z (A)        rho (1e-6/A2)       irho (1e-6/A2)
239.90248817   0.00075476   0.00000000
239.90248817   0.00081072   0.00000000
240.40248817   0.00081072   0.00000000
240.40248817   0.00086967   0.00000000
240.90248817   0.00086967   0.00000000
240.90248817   0.00095440   0.00000000
241.40248817   0.00095440   0.00000000
241.40248817   0.00109599   0.00000000
241.90248817   0.00109599   0.00000000
241.90248817   0.00134174   0.00000000
242.40248817   0.00134174   0.00000000
242.40248817   0.00176608   0.00000000
242.90248817   0.00176608   0.00000000
242.90248817   0.00248531   0.00000000
243.40248817   0.00248531   0.00000000
243.40248817   0.00367756   0.00000000
243.90248817   0.00367756   0.00000000
243.90248817   0.00560836   0.00000000
244.40248817   0.00560836   0.00000000
244.40248817   0.00866231   0.00000000
244.90248817   0.00866231   0.00000000
244.90248817   0.01337970   0.00000000
245.40248817   0.01337970   0.00000000
245.40248817   0.02049587   0.00000000
245.90248817   0.02049587   0.00000000
245.90248817   0.03097893   0.00000000
246.40248817   0.03097893   0.00000000
246.40248817   0.04605985   0.00000000
246.90248817   0.04605985   0.00000000
246.90248817   0.06724672   0.00000000
247.40248817   0.06724672   0.00000000
247.40248817   0.09631454   0.00000000
247.90248817   0.09631454   0.00000000
247.90248817   0.13526187   0.00000000
248.40248817   0.13526187   0.00000000
248.40248817   0.18622838   0.00000000
248.90248817   0.18622838   0.00000000
248.90248817   0.25137138   0.00000000
249.40248817   0.25137138   0.00000000
249.40248817   0.33270605   0.00000000
249.90248817   0.33270605   0.00000000
249.90248817   0.43192139   0.00000000
250.40248817   0.43192139   0.00000000
250.40248817   0.55019134   0.00000000
250.90248817   0.55019134   0.00000000
250.90248817   0.68800589   0.00000000
251.40248817   0.68800589   0.00000000
251.40248817   0.84504910   0.00000000
251.90248817   0.84504910   0.00000000
251.90248817   1.02014797   0.00000000
252.40248817   1.02014797   0.00000000
252.40248817   1.21130807   0.00000000
252.90248817   1.21130807   0.00000000
252.90248817   1.41583993   0.00000000
253.40248817   1.41583993   0.00000000
253.40248817   1.63056493   0.00000000
253.90248817   1.63056493   0.00000000
253.90248817   1.85207611   0.00000000
254.40248817   1.85207611   0.00000000
254.40248817   2.07701832   0.00000000
254.90248817   2.07701832   0.00000000
254.90248817   2.30234841   0.00000000
255.40248817   2.30234841   0.00000000
255.40248817   2.52553893   0.00000000
255.90248817   2.52553893   0.00000000
255.90248817   2.74469928   0.00000000
256.40248817   2.74469928   0.00000000
256.40248817   2.95860304   0.00000000
256.90248817   2.95860304   0.00000000
256.90248817   3.16662684   0.00000000
257.40248817   3.16662684   0.00000000
257.40248817   3.36862063   0.00000000
257.90248817   3.36862063   0.00000000
257.90248817   3.56473862   0.00000000
258.40248817   3.56473862   0.00000000
258.40248817   3.75526301   0.00000000
258.90248817   3.75526301   0.00000000
258.90248817   3.94044906   0.00000000
259.40248817   3.94044906   0.00000000
259.40248817   4.12041100   0.00000000
259.90248817   4.12041100   0.00000000
259.90248817   4.29505782   0.00000000
260.40248817   4.29505782   0.00000000
260.40248817   4.46407714   0.00000000
260.90248817   4.46407714   0.00000000
260.90248817   4.62695790   0.00000000
261.40248817   4.62695790   0.00000000
261.40248817   4.78303888   0.00000000
261.90248817   4.78303888   0.00000000
261.90248817   4.93156965   0.00000000
262.40248817   4.93156965   0.00000000
262.40248817   5.07177378   0.00000000
262.90248817   5.07177378   0.00000000
262.90248817   5.20290762   0.00000000
263.40248817   5.20290762   0.00000000
263.40248817   5.32431157   0.00000000
263.90248817   5.32431157   0.00000000
263.90248817   5.43545342   0.00000000
264.40248817   5.43545342   0.00000000
264.40248817   5.53596371   0.00000000
264.90248817   5.53596371   0.00000000
264.90248817   5.62566302   0.00000000
265.40248817   5.62566302   0.00000000
265.40248817   5.70457985   0.00000000
265.90248817   5.70457985   0.00000000
265.90248817   5.77295761   0.00000000
266.40248817   5.77295761   0.00000000
266.40248817   5.83124858   0.00000000
266.90248817   5.83124858   0.00000000
266.90248817   5.88009450   0.00000000
267.40248817   5.88009450   0.00000000
267.40248817   5.92029429   0.00000000
267.90248817   5.92029429   0.00000000
267.90248817   5.95276187   0.00000000
268.40248817   5.95276187   0.00000000
268.40248817   5.97847789   0.00000000
268.90248817   5.97847789   0.00000000
268.90248817   5.99844058   0.00000000
269.40248817   5.99844058   0.00000000
269.40248817   6.01362032   0.00000000
269.90248817   6.01362032   0.00000000
269.90248817   6.02492192   0.00000000
270.40248817   6.02492192   0.00000000
270.40248817   6.03315718   0.00000000
270.90248817   6.03315718   0.00000000
270.90248817   6.03902844   0.00000000
271.40248817   6.03902844   0.00000000
271.40248817   6.04312279   0.00000000
271.90248817   6.04312279   0.00000000
271.90248817   6.04591492   0.00000000
272.40248817   6.04591492   0.00000000
272.40248817   6.04777657   0.00000000
272.90248817   6.04777657   0.00000000
272.90248817   6.04898998   0.00000000
273.40248817   6.04898998   0.00000000
273.40248817   6.05093756   0.00000000
349.90248817   6.05093756   0.00000000
349.90248817   6.05093756   0.00000000
359.90248817   6.05093756   0.00000000
