#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     2.97545669325188                2.069                    0
    38.7770916404974     2.97545669325188     3.45261648606433                    0
    15.1412999533586     7.89964879529943     3.92497637793018                    0
    145.984096578667                    0     4.42014306614191                    0
                  10                    0     4.42014306605553                    0
                 0.5                    0     4.41860176047951                    0
                 0.5                    0     4.41736483912879                    0
                 0.5                    0     4.41526809298849                    0
                 0.5                    0     4.41181359089798                    0
                 0.5                    0     4.40628325297441                    0
                 0.5                    0     4.39768135288746                    0
                 0.5                    0      4.3846834466589                    0
                 0.5                    0     4.36560464693649                    0
                 0.5                    0     4.33840316672883                    0
                 0.5                    0     4.30073555943211                    0
                 0.5                    0     4.25007661698173                    0
                 0.5                    0     4.18390849361432                    0
                 0.5                    0      4.0999704541443                    0
                 0.5                    0     3.99654445344778                    0
                 0.5                    0     3.87273597171339                    0
                 0.5                    0     3.72869876358381                    0
                 0.5                    0     3.56575105857593                    0
                 0.5                    0     3.38634236584385                    0
                 0.5                    0     3.19385443504393                    0
                 0.5                    0     2.99225326799131                    0
                 0.5                    0     2.78564396842955                    0
                 0.5                    0     2.57780737205732                    0
                 0.5                    0     2.37180829368091                    0
                 0.5                    0     2.16975495756475                    0
                 0.5                    0     1.97275848044848                    0
                 0.5                    0     1.78109689914832                    0
                 0.5                    0     1.59454131222651                    0
                 0.5                    0     1.41276458983832                    0
                 0.5                    0     1.23573565126259                    0
                 0.5                    0     1.06400888200937                    0
                 0.5                    0    0.898846499083759                    0
                 0.5                    0    0.742153380440042                    0
                 0.5                    0    0.596247691840219                    0
                 0.5                    0    0.463525502012112                    0
                 0.5                    0    0.346095780432411                    0
                 0.5                    0    0.245461169081338                    0
                 0.5                    0    0.162302357437359                    0
                 0.5                    0   0.0963961751898666                    0
                 0.5                    0   0.0466675400395611                    0
                 0.5                    0   0.0113502380849131                    0
                 0.5                    0  -0.0117842038171591                    0
                 0.5                    0  -0.0251750572309627                    0
                 0.5                    0  -0.0312389505455371                    0
                 0.5                    0  -0.0321836520473769                    0
                 0.5                    0  -0.0298841927777319                    0
                 0.5                    0  -0.0258230998939354                    0
                 0.5                    0  -0.0210862866271205                    0
                 0.5                    0  -0.0164001190379256                    0
                 0.5                    0  -0.0121932732653457                    0
                 0.5                    0 -0.00866833454917694                    0
                 0.5                    0 -0.00587143036957157                    0
                 0.5                    0 -0.00375230352107113                    0
                 0.5                    0  -0.0022111450892216                    0
                 0.5                    0 -0.00113161893051896                    0
                 0.5                    0 -0.000401575920783828                    0
                 0.5                    0 7.59855388639989e-05                    0
                 0.5                    0 0.000378901788286438                    0
                 0.5                    0 0.000566239006519758                    0
                 0.5                    0 0.000681133799487691                    0
                 0.5                    0 0.000754760801628738                    0
                 0.5                    0 0.000810721603151589                    0
                 0.5                    0 0.000869669518049073                    0
                 0.5                    0 0.000954402748160677                    0
                 0.5                    0  0.00109598887519474                    0
                 0.5                    0  0.00134174331383766                    0
                 0.5                    0  0.00176607532270964                    0
                 0.5                    0  0.00248531231753773                    0
                 0.5                    0  0.00367755945985227                    0
                 0.5                    0  0.00560836162485897                    0
                 0.5                    0  0.00866231097635749                    0
                 0.5                    0   0.0133797033899024                    0
                 0.5                    0    0.020495865409684                    0
                 0.5                    0   0.0309789289256558                    0
                 0.5                    0   0.0460598480639961                    0
                 0.5                    0    0.067246721686558                    0
                 0.5                    0   0.0963145362010619                    0
                 0.5                    0    0.135261866773575                    0
                 0.5                    0    0.186228377031709                    0
                 0.5                    0    0.251371378778074                    0
                 0.5                    0    0.332706049526146                    0
                 0.5                    0    0.431921391455848                    0
                 0.5                    0    0.550191337122834                    0
                 0.5                    0     0.68800588643506                    0
                 0.5                    0    0.845049103870969                    0
                 0.5                    0     1.02014796635833                    0
                 0.5                    0      1.2113080729317                    0
                 0.5                    0     1.41583993102646                    0
                 0.5                    0     1.63056493413094                    0
                 0.5                    0     1.85207610862312                    0
                 0.5                    0     2.07701832000108                    0
                 0.5                    0     2.30234841039811                    0
                 0.5                    0      2.5255389309148                    0
                 0.5                    0      2.7446992789973                    0
                 0.5                    0     2.95860303534245                    0
                 0.5                    0     3.16662683797026                    0
                 0.5                    0     3.36862063322308                    0
                 0.5                    0     3.56473861798504                    0
                 0.5                    0     3.75526301183098                    0
                 0.5                    0     3.94044905874159                    0
                 0.5                    0     4.12041100117091                    0
                 0.5                    0     4.29505782348996                    0
                 0.5                    0     4.46407713766662                    0
                 0.5                    0     4.62695790491011                    0
                 0.5                    0     4.78303888084222                    0
                 0.5                    0     4.93156964680389                    0
                 0.5                    0     5.07177378382057                    0
                 0.5                    0     5.20290761975089                    0
                 0.5                    0     5.32431156869334                    0
                 0.5                    0     5.43545341737949                    0
                 0.5                    0     5.53596371397676                    0
                 0.5                    0     5.62566301595974                    0
                 0.5                    0     5.70457985425345                    0
                 0.5                    0     5.77295760976112                    0
                 0.5                    0     5.83124858253823                    0
                 0.5                    0     5.88009449638452                    0
                 0.5                    0     5.92029429302154                    0
                 0.5                    0     5.95276186922928                    0
                 0.5                    0     5.97847788955572                    0
                 0.5                    0      5.9984405804801                    0
                 0.5                    0     6.01362031638458                    0
                 0.5                    0     6.02492191965635                    0
                 0.5                    0     6.03315717503316                    0
                 0.5                    0     6.03902844473414                    0
                 0.5                    0     6.04312279253092                    0
                 0.5                    0      6.0459149173923                    0
                 0.5                    0     6.04777657135235                    0
                 0.5                    0     6.04898998269922                    0
                76.5                    0     6.05093756141957                    0
                   0                    0     6.05093756141957                    0
